Year Reported to CDP,Account Number,Organization,City,Country,CDP Region,Reporting Authority,Access,City-wide Emissions Inventory,Accounting Year,Inventory Boundary,Primary Protocol,Primary Protocol Comment,Common Reporting Framework inventory format (GPC) ,Gases Included,Direct emissions/ Scope 1 (metric tonnes CO2e) for Total generation of grid supplied energy ,Direct emissions/ Scope 1 (metric tonnes CO2e) for Total emissions (excluding generation of grid-supplied energy) ,Indirect emissions from use of grid supplied energy/Scope 2 (metric tonnes CO2e) for Total generation of grid supplied energy,Indirect emissions from use of grid supplied energy/Scope 2 (metric tonnes CO2e) for Total emissions (excluding generation of grid-supplied energy),Emissions occurring outside city boundary/ Scope 3 (metric tonnes CO2e) for Total generation of grid supplied energy ,Emissions occurring outside city boundary/ Scope 3 (metric tonnes CO2e) for Total emissions (excluding generation of grid-supplied energy) ,Total Scope 1 Emissions (metric tonnes CO2e),Total Scope 2 Emissions (metric tonnes CO2e),Total Scope 3 emissions (metric tonnes CO2e),Total BASIC Emissions (GPC),Total BASIC+ Emissions (GPC),Chnage in emissions,Reason for change,​Land area (in square km),Population,Population Year,City Location,Last update
2019,58668,"City of New Bedford, MA",New Bedford,United States of America,North America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2018-01-01 - 2018-12-31,Same – covers entire city and nothing else,Other: EPA Calculator,,,CO2,0,0,0,0,0,0,,,,,,Decreased,Other,,95120,2017,POINT (-70.9342 41.6362),2020-05-01T03:57:57.217
2019,35475,City of Calgary,Calgary,Canada,North America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2018-01-01 - 2018-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),This is the second year using this protocol. The inventory was completed to a BASIC level.,No,"CH4, CO2, N20",,,,,,,11348646,7091401,168857,18438546,18607403,Increased,Population increase,,1267344,2018,POINT (-114.071 51.0486),2020-05-01T03:57:57.217
2019,56276,New Taipei City Government,New Taipei,"Taiwan, Greater China",East Asia,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2016-01-01 - 2016-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),"Since 2014, we inventoried GHG by using the method of GPC, we also inventoried Guideline of GHG accounting and inventory issued by Taiwan EPA, which mainly refer to the ""International Emissions Analysis Protocol (ICLEI)"" and ""2006 IPCC Guidelines for National Greenhouse Gas Inventories"". We have finished 2016 and 2017 GHG inventory and verified by British Standards Institution(BSI Taiwan) in June, 2019.",No,"CO2, HFCs, N20, NF3, PFCs, SF6",,,,,,,7897231,12323518,731525,20144995,20952274,Increased,Increased energy/electricity consumption,,3986689,2017,POINT (121.446 25.0111),2020-05-01T03:57:57.217
2019,834347,Seberang Perai Municipal Council,,Malaysia,Southeast Asia and Oceania,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,Yes,2016-01-01 - 2016-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,Yes,"CH4, CO2, N20",,,,,,,,,,,,Decreased,Behavioural change,,1085000,2019,POINT (100.383 5.38333),2020-05-01T03:57:57.217
2019,69985,Sillamäe,Sillamäe,Estonia,Europe,"CDP Cities, ICLEI - Local Governments for Sustainability",public,In progress,-,,,,,,,,,,,,,,,,,,,,12900,2017,POINT (27.7617 59.3958),2020-05-01T03:57:57.217
2019,834323,Patong Municipality,,Thailand,Southeast Asia and Oceania,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,Yes,2014-10-01 - 2015-09-30,Same – covers entire city and nothing else,2006 IPCC Guidelines for National Greenhouse Gas Inventories,,,CO2,191.47,42317.35,,245294.23,,206.04,,,,,,Increased,Population increase,,20029,2019,,2020-05-01T03:57:57.217
2019,54692,Prefeitura Municipal de Sertãozinho,Sertãozinho,Brazil,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,,,,,,,,,,,,,,,,,,,,,,121412,2016,POINT (-47.9947 -21.1451),2020-05-01T03:57:57.217
2019,59971,Melton City Council,,Australia,Southeast Asia and Oceania,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2016-07-01 - 2017-06-30,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,No,"CH4, CO2, N20",,,,,,,793371,1420834,148990,2363195,,,,,,0,,2020-05-01T03:57:57.217
2019,73663,Correa,,Argentina,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2014-01-01 - 2014-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),"Excel. Se utilizó la herramienta de cálculo desarrollada por la Red Argentina de Municipios frente al Cambio Climática, que fue diseñada en base al protocolo GPC para inventarios de emisiones de GEI para ciudades argentinas.",Yes,"CH4, CO2, N20",0,55148.52,0,2921.69,0,448.14,,,,,,This is our first year of calculation,Other,,6121,2014,,2020-05-01T03:57:57.217
2019,51079,Guatemala City,Guatemala City,Guatemala,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,In progress,2018-01-01 - 2018-12-31,,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,,,,,,,,,,,,,,,,,992541,2014,POINT (-90.5069 14.6349),2020-05-01T03:57:57.217
2019,54347,Pasig City,Pasig,Philippines,Southeast Asia and Oceania,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,Yes,2010-01-01 - 2010-12-31,Same – covers entire city and nothing else,2006 IPCC Guidelines for National Greenhouse Gas Inventories,"GHG accounting and management, the City of Pasig first completed inventories of emissions for both government operations (entity level)1 and the community governed by the LGU (community level)2. Based upon the understanding of emissions provided by these inventories, Pasig City then prepared a GHG Management Framework Plan (Framework Plan) summarized in this report that sets the fundamental tool in the implementation of targets and goals to reduce emissions and concrete innovative green practices. The plan serve as the Pasig City’s roadmap for action in the reduction of emission and outlines specific strategies and actions and calls upon the range of governmental bodies to formulate effective policies, programs and activities towards climate change mitigation adaptation that will influence the public to adopt lifestyle change towards protecting the environment and improve quality of life.",,"CH4, CO2, N20",,,,,,,,,,,,,,,772695,2016,POINT (121.061 14.5869),2020-05-01T03:57:57.217
2019,831230,Municipality of La Marsa,La Marsa,Tunisia,Africa,"CDP Cities, ICLEI - Local Governments for Sustainability",public,In progress,-,,,,,,,,,,,,,,,,,,,,92787,2014,POINT (10.3218 36.8725),2020-05-01T03:57:57.217
2019,839665,Ayuntamiento de Celaya,,Mexico,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,Yes,2013-01-01 - 2013-12-31,Larger – covers the whole city and adjoining areas,City specific methodology,"Para la metodología de estimación de fuentes fijas:Conforme a la disponibilidad de la información fue por factores de emisión, los factores de emisión usados fueron los publicados en el AP-42 del documento “Air Chief” de la Enviromental Protection Agency de Estados Unidos (EPA).Los factores de emisión utilizados en este estudio de fuentes de área, son los que han sido desarrollados por la Agencia de Protección al Ambiente de los Estados Unidos de Norte América18 (USEPA) y adaptados para su aplicación en México según lo descrito en el Manual de Inventarios de Emisiones para México 19, así como los utilizados en los inventarios nacionales y estatales.",,"CH4, CO2, HFCs, N20",0,3870274,0,0,0,0,,,,,,This is our first year of calculation,Lack of knowledge overcome,,494304,2015,POINT (-100.812 20.5222),2020-05-01T03:57:57.217
2019,839965,Dolores,Dolores,Argentina,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2016-01-01 - 2016-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),Excel. Se utilizó la herramienta de cálculo desarrollada por la Red Argentina de Municipios frente al Cambio Climático que fue diseñada en base al protocolo GPC para inventarios de emisiones de GEI para ciudades argentinas.,Yes,"CH4, CO2, N20",,,,,,,,,,,,This is our first year of calculation,Other,,27042,2010,,2020-05-01T03:57:57.217
2019,53254,City of Hobart,Hobart,Australia,Southeast Asia and Oceania,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2016-07-01 - 2017-06-30,Same – covers entire city and nothing else,Regional or country specific methodology,The Southern Tasmanian Councils Authority (representing 12 councils across southern Tasmania) developed a method for quantifying community energy use greenhouse gas emissions in 2018. This community inventory is based on this approach. The method was peer reviewed in 2019 and was found to be in keeping with the GPC,,"CH4, CO2, N20",,551821,,,,,,,,,,Increased,Change in data collection methods,,53684,2018,POINT (147.281 -42.8901),2020-05-01T03:57:57.217
2019,54060,City of Greater Sudbury / Grand Sudbury,Sudbury,Canada,North America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,In progress,2016-01-01 - 2016-12-31,,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,,,,,,,,,,,,,,,,,161531,2016,POINT (-80.9645 46.5268),2020-05-01T03:57:57.217
2019,54026,City of Tacoma,Tacoma,United States of America,North America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2016-01-01 - 2016-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,No,"CH4, CO2, N20",,,,,,,962074,67395,71639,1074905,,Decreased,Financial conditions,,216279,2018,POINT (-122.444 47.2529),2020-05-01T03:57:57.217
2019,60603,"City of Prince George, BC",Prince George,Canada,North America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2018-01-01 - 2018-12-31,Smaller – covers only part of the city,Other: BC CARIP,,,CO2,,,,,,,,,,,,Increased,Improved data accuracy,,74003,2016,POINT (-122.75 53.9171),2020-05-01T03:57:57.217
2019,43914,City of Charlotte,Charlotte,United States of America,North America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,In progress,2015-01-01 - 2015-12-31,,,,,,,,,,,,,,,,,,,,859035,2017,POINT (-80.8431 35.2271),2020-05-01T03:57:57.217
2019,59165,Gladsaxe Kommune,Gladsaxe,Denmark,Europe,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2018-01-01 - 2018-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,Yes,CO2,,234852,,91587,,,,,,,,Decreased,Behavioural change,,69681,2018,POINT (12.4887 55.7335),2020-05-01T03:57:57.217
2019,49787,City of Benicia,Benicia,United States of America,North America,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,Yes,2010-01-01 - 2010-12-31,,,,,"CH4, CO2, HFCs, N20, PFCs, SF6",,,,,,,,,,,,,,,28174,2017,POINT (-122.159 38.0494),2020-05-01T03:57:57.217
2019,841269,Municipalidad de Montecarlo,,Argentina,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2016-01-01 - 2016-12-31,,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,Yes,"CH4, CO2, N20",,851993.6,,155143.7,,62419.6,,,,,,Do not know,Lack of documentation,,24338,21,,2020-05-01T03:57:57.217
2019,10894,City of Los Angeles,Los Angeles,United States of America,North America,"C40, CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,Yes,2017-01-01 - 2017-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,Yes,"CH4, CO2, N20",1421005,17416935,,8023092,,1881103,,,,,,Stayed the same,Other,,4021488,2017,POINT (-118.244 34.0522),2020-05-01T03:57:57.217
2019,35907,Bangalore,Bangalore,India,South and West Asia,"C40, CDP Cities, ICLEI - Local Governments for Sustainability",public,,,,,,,,,,,,,,,,,,,,,,13000000,2019,POINT (77.5946 12.9716),2020-05-01T03:57:57.217
2019,50680,Município de Cascais,Cascais,Portugal,Europe,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2010-01-01 - 2010-12-31,,2006 IPCC Guidelines for National Greenhouse Gas Inventories,"this was made with calculous platforms from international organizations such as UN (IPCC, and ICLEI) as well as EU comission",,CO2,,,,,,,,,,,,,,,208122,2014,POINT (-9.42229 38.697),2020-05-01T03:57:57.217
2019,43969,Ciudad de Asunción,Asunción,Paraguay,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,In progress,2019-02-01 - 2020-02-01,,City specific methodology,"Trabajo en conjunto con el Ministerio de Ambiente y Desarrollo Sostenible, Centro Mario Molina",,,,,,,,,,,,,,,,,525252,2017,POINT (-57.5759 -25.2637),2020-05-01T03:57:57.217
2019,31115,City of Johannesburg,Johannesburg,South Africa,Africa,"C40, CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2014-01-01 - 2014-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,No,"CH4, CO2, N20",,,,,,,15772974,,,24716713,27351000,Decreased,Financial conditions,,5000000,2017,POINT (28.0473 -26.2041),2020-05-01T03:57:57.217
2019,43909,City of Orlando,Orlando,United States of America,North America,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,Yes,2017-10-01 - 2018-09-30,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,No,CO2,,,,,,,3271435,3722734,,6994170,6994170,Decreased,Change in weather conditions,,280258,2018,POINT (-81.3792 28.5383),2020-05-01T03:57:57.217
2019,60384,Alcaldía de Yopal,,Colombia,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,,,,,,,,,,,,,,,,,,,,,,152655,2019,,2020-05-01T03:57:57.217
2019,54367,Melaka Historic City Council,,Malaysia,Southeast Asia and Oceania,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,Yes,2014-01-01 - 2014-12-30,Partial – covers part of the city and adjoining areas,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),"The GHG inventory covers the area of Majlis Bandaraya Melaka Bersejarah (MBMB) municipality and only emission sources within MBMB are included in the calculation. It is designated that the 2010 is the base year for emission, however, due to lack of information from past years, some indicators has not been included in this report.  At the community level, the main sources of emissions are the burning of fossil fuels for carbon dioxide emissions, automotive exhaust for nitrous oxide emissions and landfills for methane emissions.   The calculation includes three main sources of GHG emissions: 1) Direct emissions from the burning of fossil fuels 2) Indirect emissions from the production of electricity from electricity generation plants 3) The decomposition of biomass to greenhouse gases in landfills The results are presented into sub-sectors; residential, commercial, industry and agriculture for fuel combustion and electricity usage. The standard unit of “equivalent CO2” is used to report the emissions. All sources have one or more associated emission factors for quantify the energy burned in the all three main sectors - buildings, electricity, on-road transportation, solid waste.  A Baseline Emission Inventory (BEI) is a quantification of the amount of CO2 emitted due to energy consumption and waste disposal in the territory of a Local Authority within a given period of time. The BEI allows identifying the main CO2 sources on the municipality’s territory, thus helping to select the appropriate actions to curb emissions. The Baseline year is the reference year for setting the objective!  MBMB decided year 2010 as baseline year and calculated the emission for emission sources in Melaka City. The total emission was 1.74 mil tCO2 equivalents.  The highest emitter was transportation sector which is 0.68 mil tCO2, followed by waste sector 0.57 mil tCO2, residential and commercial were 0.26 and 0.22 mil tCO2 respectively.",,"CH4, CO2, HFCs, N20, PFCs, SF6",,,,,,,,,,,,This is our first year of calculation,Lack of resource / funding overcome,,524353,2018,,2020-05-01T03:57:57.217
2019,60433,City of Hvidovre,Hvidovre,Denmark,Europe,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2017-01-01 - 2017-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),Calculations are made by web based tool provided by the Danish Government,No,"CH4, CO2, HFCs, N20, NF3, PFCs, SF6",,,,,,,148305,115792,0,245337,264098,Decreased,Technological change,,52380,2015,POINT (12.4754 55.6425),2020-05-01T03:57:57.217
2019,50370,Municipalidad de Tampico,Tampico,Mexico,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,In progress,2015-01-01 - 2015-12-31,,U.S. Community Protocol for Accounting and Reporting of Greenhouse Gas Emissions (ICLEI),,,,,,,,,,,,,,,,,,314418,2015,POINT (-99.0173 19.3599),2020-05-01T03:57:57.217
2019,54459,City of Reykjavík,Reykjavík,Iceland,Europe,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,Yes,2017-01-01 - 2017-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),Next accounting on city Wide Emissions will be in 2020 for the calendar year 2019,Yes,"CH4, CO2, N20",,,,,,,,,,,,Stayed the same,No new inventory to report,,129410,2019,POINT (-21.8174 64.1265),2020-05-01T03:57:57.217
